Episode,Average_Q_Value,Max_Q_Value
51210,837.3119285740121,9497.125976223575
51211,837.2160278099676,9497.125976223575
51212,837.3617303422478,9497.125976223575
51213,837.2847770123618,9497.125976223575
51214,837.3951727137496,9497.125976223575
51215,837.5074235618074,9497.125976223575
51216,837.4937118431068,9497.125976223575
51217,837.4255806508721,9497.125976223575
51218,837.3846622423986,9497.125976223575
51219,837.4552204736872,9497.125976223575
51220,837.4556313044185,9497.125976223575
51221,837.436219934206,9497.125976223575
51222,837.264799693473,9497.125976223575
51223,837.3265248113236,9497.125976223575
51224,837.3024162545253,9497.125976223575
51225,837.2420132139503,9497.125976223575
51226,837.2858301040939,9497.125976223575
51227,837.2795835171532,9497.125976223575
51228,837.3114639116371,9497.125976223575
51229,837.2598192536418,9497.125976223575
51230,837.2859563554408,9497.125976223575
51231,837.2362122690121,9497.125976223575
51232,837.228656850507,9497.125976223575
51233,837.1433836908399,9497.125976223575
51234,837.0784113387292,9497.125976223575
51235,837.0865677549489,9497.125976223575
51236,837.1241622165248,9497.125976223575
51237,837.0683367846315,9497.125976223575
51238,836.9717222106945,9497.125976223575
51239,836.9280297116248,9497.125976223575
51240,836.9277393183828,9497.125976223575
51241,836.9361276255117,9497.125976223575
51242,836.9003344368482,9497.125976223575
51243,836.8983858336597,9497.125976223575
51244,837.0573608068146,9497.125976223575
51245,836.9939024389214,9497.125976223575
51246,836.9752072165762,9497.125976223575
51247,836.9449905831565,9497.125976223575
51248,836.9252088434371,9497.125976223575
51249,836.9190179438641,9497.125976223575
51250,836.933776709609,9497.125976223575
51251,836.90792206189,9497.125976223575
51252,836.9072392764296,9497.125976223575
51253,836.8897187486431,9497.125976223575
51254,836.91400418459,9497.125976223575
51255,836.8762438315455,9497.125976223575
51256,836.8487918607484,9497.125976223575
51257,836.9150610090575,9497.125976223575
51258,836.929765492165,9497.125976223575
51259,836.8693008166513,9497.125976223575
51260,837.071718986899,9497.125976223575
51261,837.1127769092286,9497.125976223575
51262,837.113946351915,9497.125976223575
51263,837.1777934243903,9497.125976223575
51264,837.2119533609862,9497.125976223575
51265,837.1479416176617,9497.125976223575
51266,837.1911840502586,9497.125976223575
51267,837.285115203166,9497.125976223575
51268,837.3210203326349,9497.125976223575
51269,837.3166530977601,9497.125976223575
51270,837.2420015838892,9497.125976223575
51271,837.2412063914866,9497.125976223575
51272,837.302301479221,9497.125976223575
51273,837.288682067885,9497.125976223575
51274,837.2552349353193,9497.125976223575
51275,837.2508383082654,9497.125976223575
51276,837.2472208834746,9497.125976223575
51277,837.263783951691,9497.125976223575
51278,837.2244235165335,9497.125976223575
51279,837.2323839818578,9497.125976223575
51280,837.2439128197125,9497.125976223575
51281,837.2666405893174,9497.125976223575
51282,837.308724826155,9497.125976223575
51283,837.3063325750412,9497.125976223575
51284,837.3088259447095,9497.125976223575
51285,837.3281213791519,9497.125976223575
51286,837.3288101442628,9506.230497725426
51287,837.4155145207686,9506.230497725426
51288,837.4304476389394,9514.467073900585
51289,837.4257359067617,9514.467073900585
51290,837.4216059396636,9514.467073900585
51291,837.4415564283286,9521.056334840712
51292,837.4450779551057,9521.056334840712
51293,837.4217477638564,9528.138090078408
51294,837.3947193223223,9528.138090078408
51295,837.407175440801,9533.803494268564
51296,837.4485368800812,9538.335817620691
51297,837.5254049014945,9538.335817620691
51298,837.5889166211451,9541.961676302391
51299,837.5750261801393,9541.961676302391
51300,837.5839682646172,9541.961676302391
51301,837.6754774245386,9507.183456699104
51302,837.6697985355236,9507.183456699104
51303,837.6391396007415,9507.183456699104
51304,837.601267153132,9507.183456699104
51305,837.6118122833502,9507.183456699104
51306,837.5976230357751,9507.183456699104
51307,837.5775240706555,9507.183456699104
51308,837.5477230885801,9507.183456699104
51309,837.537789024624,9507.183456699104
51310,837.5377178207519,9507.183456699104
51311,837.6318562963967,9507.183456699104
51312,837.6797404994128,9507.183456699104
51313,837.6291686043837,9507.183456699104
51314,837.6386049401851,9507.183456699104
51315,837.6049782714184,9507.183456699104
51316,837.7111956180938,9507.183456699104
51317,837.8267860161617,9507.183456699104
51318,837.9786066785954,9513.191917088014
51319,837.976934137656,9521.84655587625
51320,837.9886461941661,9521.84655587625
51321,837.9815255544535,9528.770266906839
51322,837.9583007652587,9528.770266906839
51323,838.0992422450428,9528.770266906839
51324,838.0008909092915,9534.309235731309
51325,838.1000149435416,9538.740410790886
51326,838.0735806943263,9542.285350838547
51327,838.1024481007184,9545.121302876676
51328,838.1040630289369,9547.390064507179
51329,838.1363676623117,9547.390064507179
51330,838.1292563134723,9547.390064507179
51331,838.1183718546091,9549.205073811581
51332,838.2250424701613,9549.205073811581
51333,838.2178842843796,9549.205073811581
51334,838.1665123133262,9550.657081255104
51335,838.2181484226538,9551.818687209921
51336,838.2273714487272,9551.818687209921
51337,838.2372139443119,9551.818687209921
51338,838.3373713433826,9551.818687209921
51339,838.3727712734486,9552.747971973777
51340,838.3656161166633,9553.49139978486
51341,838.4114306498612,9554.086142033726
51342,838.4462775369363,9554.56193583282
51343,838.4036782935677,9554.56193583282
51344,838.4199016495762,9507.183456699104
51345,838.4182379316895,9507.183456699104
51346,838.4136555370355,9507.183456699104
51347,838.40169574844,9507.183456699104
51348,838.3859426797027,9507.183456699104
51349,838.4048748648676,9507.183456699104
51350,838.3981656975003,9507.183456699104
51351,838.3418027448967,9507.183456699104
51352,838.4439475244192,9507.183456699104
51353,838.4816091532376,9507.183456699104
51354,838.4782353511956,9507.183456699104
51355,838.4852140346377,9507.183456699104
51356,838.4930762267796,9515.78153371654
51357,838.8053312359918,9523.91824917907
51358,838.7375840558801,9507.183456699104
51359,838.7312982164935,9507.183456699104
51360,838.8562676505869,9507.183456699104
51361,838.8255104698139,9507.183456699104
51362,838.8326956870987,9507.183456699104
51363,838.8331430240789,9507.183456699104
51364,838.798769669294,9507.183456699104
51365,838.8292814068928,9507.183456699104
51366,838.8959884172203,9507.183456699104
51367,838.9743256505582,9507.183456699104
51368,839.0205857171211,9507.183456699104
51369,839.0280534881027,9507.183456699104
51370,839.0257772743807,9507.183456699104
51371,839.1021956555903,9507.183456699104
51372,839.2276847011562,9507.183456699104
51373,839.4400931056509,9507.183456699104
51374,839.6484793709534,9507.183456699104
51375,839.675955077286,9507.183456699104
51376,839.6855738857284,9507.183456699104
51377,839.7248796378435,9507.183456699104
51378,839.7218499022588,9507.183456699104
51379,839.7722461852982,9507.183456699104
51380,839.7854425820722,9507.183456699104
51381,840.0676084071101,9507.183456699104
51382,840.0579294460409,9507.183456699104
51383,840.0506244498285,9507.183456699104
51384,839.6378836386021,9507.183456699104
51385,839.6327687990798,9507.183456699104
51386,839.0711420113341,9507.183456699104
51387,839.1330098635383,9507.183456699104
51388,839.1083814342272,9507.183456699104
51389,839.105453109721,9507.183456699104
51390,839.0174678332698,9507.183456699104
51391,838.9865976499045,9507.183456699104
51392,838.998960505644,9507.183456699104
51393,839.0107786220085,9507.183456699104
51394,838.9856503804508,9507.183456699104
51395,839.0114799144742,9507.183456699104
51396,839.1135782802546,9507.183456699104
51397,839.0652626975067,9512.435658112305
51398,839.0579648163738,9521.241548695683
51399,839.1401573247775,9521.241548695683
51400,839.0524670795775,9528.286261162386
51401,839.2993218577263,9528.286261162386
51402,839.3134110640314,9533.922031135748
51403,839.0077526080313,9533.922031135748
51404,839.0241942085901,9533.922031135748
51405,838.9717727477534,9538.430647114437
51406,838.9901641387485,9542.037539897388
51407,839.1401232881107,9544.92305412375
51408,839.1451373027243,9507.183456699104
51409,839.0508491823884,9507.183456699104
51410,839.0083173410446,9507.183456699104
51411,838.9984864368494,9507.183456699104
51412,838.9680156046228,9507.183456699104
51413,838.9891707120383,9507.183456699104
51414,839.0329351347541,9507.183456699104
51415,839.0241549571346,9507.183456699104
51416,839.0475015843502,9507.183456699104
51417,839.2728739439341,9507.183456699104
51418,839.2646863612891,9507.183456699104
51419,839.2700585796238,9507.183456699104
51420,839.2825110501765,9507.183456699104
51421,839.3026291654052,9507.183456699104
51422,839.2712197148489,9507.183456699104
51423,839.2746493623462,9507.183456699104
51424,839.2648251593959,9507.183456699104
51425,839.0480861700298,9507.183456699104
51426,839.0556180664414,9507.183456699104
51427,838.861531822683,9507.183456699104
51428,839.0322205072415,9507.183456699104
51429,838.9254383556796,9507.183456699104
51430,838.8471831288361,9507.183456699104
51431,838.8499750025528,9507.183456699104
51432,838.8473458528478,9515.462702564886
51433,838.8713141414713,9523.663184257748
51434,838.8705732429673,9523.663184257748
51435,838.6867751644025,9523.663184257748
51436,838.6947140722644,9530.223569612037
51437,838.6755958686329,9530.223569612037
51438,838.6662722050795,9507.183456699104
51439,838.5014596440956,9507.183456699104
51440,838.549547718563,9507.183456699104
51441,838.6755209487025,9507.183456699104
51442,838.7242245320824,9507.183456699104
51443,838.7079950365943,9507.183456699104
51444,838.7266667666403,9507.183456699104
51445,838.7279712118911,9507.183456699104
51446,838.7187446678075,9507.183456699104
51447,838.7169210598969,9507.183456699104
51448,838.6784465744242,9510.779490883668
51449,838.6897733141658,9510.779490883668
51450,838.7253694045204,9510.779490883668
51451,838.729165872767,9510.779490883668
51452,838.7293073076135,9507.183456699104
51453,838.7989325838403,9507.183456699104
51454,838.8023836800818,9517.039787565122
51455,838.8148360598989,9517.039787565122
51456,838.7725696571531,9517.039787565122
51457,838.7477032231362,9517.039787565122
51458,838.7027534891611,9517.039787565122
51459,838.6471540036948,9517.039787565122
51460,838.7434233207853,9517.039787565122
51461,838.7563110555249,9517.039787565122
51462,838.7543061562501,9517.039787565122
51463,838.8200884276384,9517.039787565122
51464,838.8232851122368,9517.039787565122
51465,839.2453798932941,9517.039787565122
51466,839.2002245773824,9517.039787565122
51467,839.2149572696375,9517.039787565122
51468,839.3834998469936,9517.039787565122
51469,839.4507272718857,9517.039787565122
51470,839.4268550291166,9517.039787565122
51471,839.3732545834034,9517.039787565122
51472,839.3139563666517,9523.73006094752
51473,839.3674801389105,9532.051210519738
51474,839.3605318777664,9532.051210519738
51475,839.364521469705,9538.708130177512
51476,839.3264891114758,9544.033665903731
51477,839.3274138276863,9544.033665903731
51478,839.3577935600458,9517.039787565122
51479,839.3292825579872,9517.039787565122
51480,839.420187467939,9517.039787565122
51481,839.4307151308681,9517.039787565122
51482,839.4287394848975,9517.039787565122
51483,839.4220625980938,9517.039787565122
51484,839.3452176225605,9517.039787565122
51485,839.4426275270351,9517.039787565122
51486,839.4510768696917,9517.039787565122
51487,839.742990692905,9517.039787565122
51488,839.6914870091387,9517.039787565122
51489,839.6918806120476,9517.039787565122
51490,839.6730038607617,9520.62813186785
51491,839.6939843383107,9520.62813186785
51492,839.6826046500782,9529.569667256003
51493,839.732583944266,9536.722895566523
51494,839.6837907701339,9542.44547821494
51495,839.6544618372527,9547.023544333675
51496,839.6508324032883,9550.685997228662
51497,839.6938598512845,9553.615959544652
51498,839.5922623917602,9553.615959544652
51499,839.8811775895637,9555.959929397442
51500,839.9328274838551,9555.959929397442
51501,839.9464169109078,9555.959929397442
51502,839.8972584474232,9557.835105279675
51503,839.8873032833984,9559.335245985461
51504,839.8502156326653,9560.53535855009
51505,839.8262792412777,9560.53535855009
51506,839.6785168000989,9560.53535855009
51507,839.7360517311639,9560.53535855009
51508,839.7396271202113,9561.495448601794
51509,839.7395081335818,9562.263520643157
51510,839.7748156183051,9562.877978276247
51511,839.7645655495039,9562.877978276247
51512,839.8174578590597,9563.36954438272
51513,839.9027616124074,9563.36954438272
51514,839.981732243864,9563.36954438272
51515,839.6507262955964,9563.36954438272
51516,839.550152998165,9563.36954438272
51517,839.544421885391,9563.36954438272
51518,839.337426473266,9563.36954438272
51519,839.389104532274,9563.36954438272
51520,839.395505451985,9563.762797267898
51521,839.3606328219878,9564.077399576041
51522,839.4299130394702,9564.077399576041
51523,839.3798395750384,9564.329081422555
51524,839.3740265467745,9564.530426899766
51525,839.4222722193928,9564.691503281534
51526,839.4800143325893,9564.82036438695
51527,839.1812637430969,9564.82036438695
51528,839.1343954533121,9564.923453271282
51529,839.0847781024435,9565.005924378747
51530,839.0523418929602,9565.07190126472
51531,839.0307591049361,9565.07190126472
51532,839.006342027549,9565.07190126472
51533,839.3741060935848,9565.07190126472
51534,839.3074266365928,9565.07190126472
51535,839.2922739165085,9565.124682773498
51536,839.2617786016615,9517.039787565122
51537,839.1579122811931,9517.039787565122
51538,839.3284358449341,9517.039787565122
51539,839.4606025559106,9517.039787565122
51540,839.3664445451318,9517.039787565122
51541,839.4110172980052,9517.039787565122
51542,839.4091305979058,9517.039787565122
51543,839.4757628176434,9517.039787565122
51544,839.4896804628612,9517.039787565122
51545,839.420587669158,9517.039787565122
51546,839.3839427644185,9517.039787565122
51547,839.3699681711868,9517.039787565122
51548,839.3930053803297,9517.039787565122
51549,839.3388549216561,9517.039787565122
51550,839.1626459184795,9517.039787565122
51551,839.115312786569,9517.039787565122
51552,839.1140378112345,9517.039787565122
51553,839.1187370746329,9517.039787565122
51554,839.1203403958468,9517.039787565122
51555,839.2304846201854,9524.962776552475
51556,839.3095040240509,9524.962776552475
51557,839.1898975438795,9524.962776552475
51558,839.1565980993981,9524.962776552475
51559,839.1418244147876,9524.962776552475
51560,839.1085105627365,9533.037383003702
51561,839.1098336143216,9539.497068164685
51562,839.0921374469574,9539.497068164685
51563,839.037181825115,9539.497068164685
51564,839.1416660086668,9544.664816293469
51565,839.2016097605297,9517.039787565122
51566,839.1876030141848,9517.039787565122
51567,839.1625477647091,9517.039787565122
51568,839.0434441145776,9517.039787565122
51569,839.0609469603767,9517.039787565122
51570,839.0081862295575,9517.039787565122
51571,839.0475339299071,9517.039787565122
51572,839.0343436447165,9517.039787565122
51573,839.1243719452548,9517.039787565122
51574,839.0789816277253,9517.039787565122
51575,838.9802577078499,9517.039787565122
51576,838.9570070877134,9517.039787565122
51577,838.8955647973183,9517.039787565122
51578,838.8850391121885,9517.039787565122
51579,838.9983610419298,9517.039787565122
51580,838.9836844363708,9520.75784646146
51581,838.955127164203,9520.75784646146
51582,839.0262739747973,9520.75784646146
51583,838.9529088576801,9520.75784646146
51584,838.9950614602722,9520.75784646146
51585,839.0042939064318,9520.75784646146
51586,839.0117184349562,9529.67343893089
51587,838.9458641598002,9536.805912906433
51588,838.9265889111169,9517.039787565122
51589,838.8931457553449,9517.039787565122
51590,838.8681013699592,9517.039787565122
51591,838.8477540174856,9517.039787565122
51592,838.841776087939,9517.039787565122
51593,838.8729014879859,9517.039787565122
51594,838.862139433625,9517.039787565122
51595,838.846972560681,9517.039787565122
51596,838.8966562670381,9519.142677595777
51597,838.8720595668835,9519.142677595777
51598,838.8605708595366,9519.142677595777
51599,838.7873859774694,9519.142677595777
51600,838.7368319516445,9528.381303838343
51601,838.830753865834,9528.381303838343
51602,838.9734703995242,9528.381303838343
51603,838.9554772973268,9528.381303838343
51604,838.9322845118894,9528.381303838343
51605,838.9037491792044,9528.381303838343
51606,838.954057866529,9528.381303838343
51607,838.9849943251917,9528.381303838343
51608,838.9719192160932,9535.772204832396
51609,838.9442378189229,9535.772204832396
51610,838.9862711751905,9541.684925627638
51611,838.9853792693683,9546.415102263833
51612,838.9106043843992,9546.415102263833
51613,838.8673767372353,9546.415102263833
51614,838.8673197741376,9546.415102263833
51615,838.8637120524336,9550.199243572788
51616,838.8621319643191,9553.226556619953
51617,838.918189900764,9555.648407057684
51618,839.281410351191,9555.648407057684
51619,839.2919693343902,9557.58588740787
51620,839.5671403429712,9559.135871688017
51621,839.6861121749384,9517.039787565122
51622,839.5814977561863,9517.039787565122
51623,839.5485040389422,9517.039787565122
51624,839.5523413891478,9517.039787565122
51625,839.572650331306,9517.039787565122
51626,839.5308657456352,9517.039787565122
51627,839.5565662079897,9517.039787565122
51628,839.5597543960505,9517.039787565122
51629,839.4928599274567,9517.039787565122
51630,839.5986523376266,9517.039787565122
51631,839.641228687699,9517.039787565122
51632,839.6542135584695,9517.039787565122
51633,839.66288366528,9517.039787565122
51634,839.6421014103449,9517.039787565122
51635,839.829333220675,9517.039787565122
51636,839.7834319900144,9517.039787565122
51637,839.8119737984231,9517.039787565122
51638,839.8236030219321,9517.039787565122
51639,839.8300308090897,9517.039787565122
51640,839.819656133278,9517.039787565122
51641,839.8608035513402,9517.039787565122
51642,839.9072488666836,9517.039787565122
51643,840.0625775411826,9517.039787565122
51644,840.0561849508781,9517.039787565122
51645,840.0894059967098,9517.039787565122
51646,840.089942073158,9517.039787565122
51647,840.1223246752668,9517.039787565122
51648,840.1348801943763,9517.039787565122
51649,840.1452416580386,9517.039787565122
51650,840.1100488654065,9517.039787565122
51651,840.0601886564685,9517.039787565122
51652,840.0829770496374,9517.039787565122
51653,840.0179404638814,9517.039787565122
51654,839.9748298708906,9517.039787565122
51655,839.9845668876065,9517.039787565122
51656,839.9566192058182,9517.039787565122
51657,839.9414074635743,9517.039787565122
51658,839.9012219962748,9517.039787565122
51659,839.9740495668311,9517.039787565122
51660,839.9385817105667,9524.33179168751
51661,839.9250620628125,9524.33179168751
51662,839.8835815119998,9532.53259511173
51663,839.9979571988337,9517.039787565122
51664,839.9507042550819,9517.039787565122
51665,839.9042968250143,9517.039787565122
51666,839.8755157473911,9517.039787565122
51667,839.6184872660708,9517.039787565122
51668,839.719908865738,9517.039787565122
51669,839.6628070971542,9517.039787565122
51670,839.6644412459078,9517.039787565122
51671,839.6444198568247,9517.039787565122
51672,839.6640082380715,9517.039787565122
51673,839.6245693419665,9517.039787565122
51674,839.6748501805824,9518.264421493717
51675,839.6260704797558,9518.264421493717
51676,839.671986401765,9527.678698956695
51677,839.6366827835067,9535.210120927079
51678,839.7794863580666,9535.210120927079
51679,839.829713933676,9541.235258503384
51680,839.8180813460026,9546.05536856443
51681,839.7090545020277,9517.039787565122
51682,839.4919283789839,9517.039787565122
51683,839.446574651353,9517.039787565122
51684,839.5036753767845,9517.039787565122
51685,839.4737362640342,9517.039787565122
51686,839.5739608314384,9517.039787565122
51687,839.5904759594187,9517.039787565122
51688,839.5577032426659,9521.043634010124
51689,839.5626988638868,9521.043634010124
51690,839.5188976510029,9529.90206896982
51691,839.3426782238566,9529.90206896982
51692,839.2718112733255,9529.90206896982
51693,839.1880836640931,9529.90206896982
51694,839.1886810328145,9536.988816937579
51695,839.2175593902796,9536.988816937579
51696,839.2460466149333,9536.988816937579
51697,839.2190007682947,9542.658215311785
51698,839.1511074285816,9542.658215311785
51699,839.1795361305581,9547.19373401115
51700,839.2114723509354,9550.822148970643
51701,839.2671009064848,9553.724880938236
51702,839.1648098277293,9556.04706651231
51703,839.081466529082,9517.039787565122
51704,839.0958859845415,9517.039787565122
51705,839.0992680588586,9526.698991813819
51706,839.0668159588898,9526.698991813819
51707,839.040446678398,9526.698991813819
51708,839.0296448940153,9526.698991813819
51709,839.0321051042288,9526.698991813819
51710,838.9933096034541,9526.698991813819
51711,839.025262790746,9526.698991813819
51712,839.0292591427145,9526.698991813819
51713,839.0294596587878,9528.941805305369
51714,839.0724066772791,9537.959262770783
51715,839.0597768503203,9537.959262770783
51716,839.0880410379899,9545.173228743113
51717,838.9699129364672,9526.698991813819
51718,838.9585178793272,9526.698991813819
51719,839.0991781621473,9526.698991813819
51720,839.1753303697259,9526.698991813819
51721,839.1370466335322,9526.698991813819
51722,839.1929346061262,9526.698991813819
51723,839.1344866203526,9526.698991813819
51724,839.1044707175715,9526.698991813819
51725,839.1322073663111,9526.698991813819
51726,839.1577206911302,9526.698991813819
51727,839.0900753525859,9526.698991813819
51728,838.8675368171727,9526.698991813819
51729,838.9026560059358,9526.698991813819
51730,838.8908437482825,9526.698991813819
51731,838.8867172169619,9526.698991813819
51732,838.8481357375174,9526.698991813819
51733,838.8135936956853,9526.698991813819
51734,838.7406860957319,9526.698991813819
51735,838.8100452657706,9526.698991813819
51736,838.8184490374928,9526.698991813819
51737,838.8221043022709,9526.698991813819
51738,838.7267685715071,9526.698991813819
51739,839.3026071308852,9526.698991813819
51740,839.2165868305556,9526.698991813819
51741,839.1227826609273,9526.698991813819
51742,839.0760543182023,9526.698991813819
51743,839.1036105078886,9526.698991813819
51744,838.9789071339299,9526.698991813819
51745,838.9188981282172,9526.698991813819
51746,838.9226517768824,9526.698991813819
51747,839.0713946782402,9526.698991813819
51748,839.106117419969,9526.698991813819
51749,839.0951005105354,9526.698991813819
51750,839.1021017510625,9526.698991813819
51751,838.9789758558726,9526.698991813819
51752,839.060610998891,9526.698991813819
51753,838.9236702442927,9526.698991813819
51754,838.9378721710206,9526.698991813819
51755,839.0339025125629,9526.698991813819
51756,839.0453379971068,9526.698991813819
51757,839.0245728629083,9526.698991813819
51758,838.992380498838,9526.698991813819
51759,838.965096962866,9526.698991813819
51760,839.0158950460451,9526.698991813819
51761,839.0241123495815,9526.698991813819
51762,839.0422770761595,9526.698991813819
51763,838.9894757577835,9526.698991813819
51764,838.9172219751156,9526.698991813819
51765,838.8099855251111,9535.94148716645
51766,838.8068938144777,9543.559008259648
51767,838.7674782800589,9543.559008259648
51768,838.7874033721027,9543.559008259648
51769,838.7363356129105,9549.653025134206
51770,838.7140107255509,9554.528238633853
51771,838.9602367798168,9554.528238633853
51772,838.791971320973,9554.528238633853
51773,838.710913887662,9558.42840943357
51774,838.6538649527995,9561.548546073343
51775,838.6540987032688,9564.044655385162
51776,838.5305758977813,9564.044655385162
51777,838.5306441473757,9526.698991813819
51778,838.4037509270486,9526.698991813819
51779,838.5103655114267,9526.698991813819
51780,838.5384637201449,9526.698991813819
51781,838.6756104013356,9526.698991813819
51782,838.7525612201993,9526.698991813819
51783,838.7719120080169,9526.698991813819
51784,838.7516215908735,9526.698991813819
51785,838.7393056321242,9526.698991813819
51786,838.7872605297857,9526.698991813819
51787,838.7790350506086,9531.610978423976
51788,838.7511236938643,9540.094601265668
51789,838.7173215370982,9540.094601265668
51790,838.715969989413,9540.094601265668
51791,838.9330948203277,9546.881499539022
51792,838.9093222771147,9546.881499539022
51793,838.8901134918815,9546.881499539022
51794,838.8488076074187,9546.881499539022
51795,838.8563666267895,9546.881499539022
51796,838.8224672289884,9546.881499539022
51797,838.8750931996127,9552.311018157705
51798,838.8429239376211,9526.698991813819
51799,838.8534291923918,9526.698991813819
51800,838.8191473824181,9526.698991813819
51801,838.8140276650013,9526.698991813819
51802,838.7750848664447,9526.698991813819
51803,838.7749679099089,9526.698991813819
51804,838.7524834886979,9526.698991813819
51805,838.7747258349202,9526.698991813819
51806,838.3033861267357,9526.698991813819
51807,838.3167545128074,9526.698991813819
51808,838.2872154159254,9529.199470787651
51809,838.3026917959646,9538.165395156608
51810,838.2011525709983,9538.165395156608
51811,838.1543685995714,9545.338134651774
51812,838.0453196718018,9545.338134651774
51813,838.0917584169948,9551.076326247907
51814,838.2657286769027,9551.076326247907
51815,838.3448945156922,9551.076326247907
51816,838.3365258085346,9551.076326247907
51817,838.3322581219437,9551.076326247907
51818,838.375211667553,9555.666879524813
51819,838.385818653318,9559.339322146338
51820,838.3752187340576,9562.277276243558
51821,838.4288812923402,9564.627639521334
51822,838.3770541436883,9566.507930143554
51823,838.4461834523602,9566.507930143554
51824,838.4268368472608,9566.507930143554
51825,838.4277171507741,9566.507930143554
51826,838.3921933423093,9566.507930143554
51827,838.3973355365346,9568.012162641331
51828,838.3943597542919,9526.698991813819
51829,838.3546897637849,9526.698991813819
51830,838.3979691920681,9526.698991813819
51831,838.3922230375858,9526.698991813819
51832,838.4384509323526,9526.698991813819
51833,838.3704789878965,9526.698991813819
51834,838.3275455043913,9526.698991813819
51835,838.356375413026,9526.698991813819
51836,838.3382469855007,9526.698991813819
51837,838.3067017784379,9526.698991813819
51838,838.3048637328823,9526.698991813819
51839,838.3247189313635,9526.698991813819
51840,838.6525645815674,9526.698991813819
51841,838.7634757570725,9526.698991813819
51842,838.7829574450377,9532.426384070151
51843,838.7697424162731,9532.426384070151
51844,838.4087780002814,9532.426384070151
51845,838.4041325527922,9540.746925782609
51846,838.4074469856224,9540.746925782609
51847,838.4404445278144,9549.107242782045
51848,838.3960868709072,9555.795496381594
51849,838.3992366341297,9555.795496381594
51850,838.6914095464114,9555.795496381594
51851,838.6889390964074,9561.146099261232
51852,838.4386486252685,9561.146099261232
51853,838.4405583508658,9561.146099261232
51854,838.4635500564585,9565.426581564943
51855,838.4574677361543,9565.426581564943
51856,838.4283088127094,9568.850967407912
51857,838.3599908886699,9568.850967407912
51858,838.3149161219867,9568.850967407912
51859,838.3370512538079,9571.590476082287
51860,838.3907868104477,9571.590476082287
51861,838.4889934774292,9536.165011977542
51862,838.4127135772003,9536.165011977542
51863,838.4765872620737,9536.165011977542
51864,838.4756990325516,9536.165011977542
51865,838.3900902742818,9536.165011977542
51866,838.3742375598341,9536.165011977542
51867,838.3503209674285,9536.165011977542
51868,838.3618007241591,9536.165011977542
51869,838.3310488212364,9536.165011977542
51870,838.3356404305098,9536.165011977542
51871,838.3510858656914,9536.165011977542
51872,838.4588121595042,9536.165011977542
51873,838.7037528311175,9536.165011977542
51874,838.6964210979024,9544.741136870833
51875,838.8405876501531,9552.302611652623
51876,838.8455859528817,9558.351791478057
51877,838.7936607077542,9558.351791478057
51878,838.7693774157826,9558.351791478057
51879,839.0245502204251,9563.191135338404
51880,838.9840469390743,9567.062610426681
51881,838.9830412184706,9570.159790497302
51882,839.1601962548207,9570.159790497302
51883,838.968839486071,9570.159790497302
51884,838.9862170045786,9536.165011977542
51885,838.9898130841268,9536.165011977542
51886,838.9626193438637,9536.165011977542
51887,839.278359503635,9536.165011977542
51888,839.2288338014225,9536.165011977542
51889,839.1927671916459,9536.165011977542
51890,839.1512378044025,9536.165011977542
51891,839.2000691957358,9536.165011977542
51892,839.2064266311388,9536.165011977542
51893,839.2511820643907,9536.165011977542
51894,839.4475049316201,9536.165011977542
51895,839.4109105992205,9536.165011977542
51896,839.5657984928754,9536.165011977542
51897,839.5602974231823,9536.165011977542
51898,839.4980353684886,9536.165011977542
51899,839.5001142196388,9536.165011977542
51900,839.6554363867273,9536.165011977542
51901,839.6880009966065,9536.165011977542
51902,839.7461730405714,9539.451673451254
51903,839.7459160022241,9548.07104091696
51904,839.7330218720422,9554.966534889527
51905,839.8380235922531,9560.48293006758
51906,839.8613948940142,9564.89604621002
51907,839.8281960142492,9568.426539123973
51908,839.8276032954461,9568.426539123973
51909,840.0413764776264,9536.165011977542
51910,840.0090842284304,9536.165011977542
51911,839.9848684544252,9536.165011977542
51912,839.9469747139461,9536.165011977542
51913,839.9940846692617,9536.165011977542
51914,839.9985121466464,9536.165011977542
51915,840.0084103828434,9536.165011977542
51916,840.010297799287,9536.165011977542
51917,840.1185970974229,9536.165011977542
51918,840.0978676834244,9536.165011977542
51919,840.0475873985629,9536.165011977542
51920,840.041028080029,9536.165011977542
51921,840.2427938577666,9536.165011977542
51922,840.2269535649185,9536.165011977542
51923,840.2241033860106,9536.165011977542
51924,840.1712884313201,9536.165011977542
51925,840.1343856425793,9536.165011977542
51926,840.173042872651,9536.165011977542
51927,840.1529600677677,9536.165011977542
51928,840.199183896532,9536.165011977542
51929,840.1714110075808,9536.165011977542
51930,840.2021304576976,9536.165011977542
51931,840.2645199070057,9536.165011977542
51932,840.2469692244997,9536.165011977542
51933,840.2568084734022,9539.102144666269
51934,840.2380381070851,9547.791417888973
51935,840.2151406995366,9547.791417888973
51936,840.1751522298648,9554.742836467136
51937,840.2226109441744,9554.742836467136
51938,840.1992621620539,9560.303971329666
51939,840.2008199029118,9564.75287921969
51940,840.201486063917,9568.31200553171
51941,840.1774135189045,9571.159306581327
51942,840.6248122305813,9573.437147421018
51943,840.610140338812,9573.437147421018
51944,840.6348570245191,9575.259420092772
51945,840.607265483291,9576.717238230176
51946,840.715470086621,9576.717238230176
51947,840.6811375677744,9577.883492740099
51948,840.6777488290403,9577.883492740099
